t,cam1_x,cam1_y,cam1_src,cam2_x,cam2_y,cam2_src
17962,592.0,592.0,detected,1155.0,394.0,detected
17963,581.0,638.0,detected,1136.0,390.0,detected
17964,570.0,694.0,detected,1121.0,394.0,detected
17965,555.0,765.0,detected,1114.0,401.0,detected
17966,544.0,851.0,detected,1099.0,405.0,detected
17967,529.0,960.0,detected,1091.0,416.0,detected
17968,,,none,1084.0,428.0,detected
17969,,,none,1072.0,442.0,detected
17970,,,none,1070.5,435.0,inpaint
17971,,,none,1069.0,428.0,detected
17972,,,none,1072.0,409.0,detected
17973,,,none,1076.0,386.0,detected
17974,,,none,1080.0,364.0,detected
17975,,,none,1080.0,349.0,detected
17976,,,none,1084.0,338.0,detected
17977,,,none,1088.0,330.0,detected
17978,,,none,1091.0,319.0,detected
17979,,,none,1095.0,315.0,detected
17980,,,none,1099.0,311.0,detected
17981,,,none,1099.0,311.0,detected
17982,,,none,1099.0,315.0,detected
17983,982.0,300.0,detected,1099.0,319.0,detected
17984,971.0,292.0,detected,1106.0,330.0,detected
17985,941.0,292.0,detected,1110.0,341.0,detected
17986,911.0,296.0,detected,1114.0,349.0,detected
17987,878.0,319.0,detected,1118.0,368.0,detected
17988,859.0,356.0,detected,1118.0,390.0,detected
17989,866.0,401.0,detected,1118.0,405.0,detected
17990,892.0,431.0,detected,1114.0,424.0,detected
17991,926.0,454.0,detected,1114.0,431.0,detected
17992,945.0,480.0,detected,,,none
17993,,,none,,,none
17994,,,none,,,none
17995,,,none,,,none
17996,,,none,,,none
17997,,,none,,,none
17998,,,none,,,none
17999,,,none,,,none
18000,,,none,,,none
18001,,,none,,,none
18002,,,none,,,none
18003,,,none,,,none
18004,,,none,,,none
18005,,,none,,,none
18006,,,none,,,none
18007,,,none,,,none
18008,,,none,,,none
18009,,,none,,,none
18010,,,none,1072.0,514.0,detected
18011,,,none,1076.0,544.0,detected
18012,,,none,1080.0,559.0,detected
18013,,,none,1088.0,532.0,detected
18014,,,none,1091.0,514.0,detected
18015,,,none,1091.0,491.0,detected
18016,,,none,1095.0,476.0,detected
18017,,,none,,,none
18018,,,none,840.0,105.0,detected
18019,,,none,,,none
18020,,,none,,,none
18021,,,none,,,none
18022,,,none,,,none
18023,,,none,,,none
18024,,,none,,,none
18025,,,none,,,none
18026,,,none,,,none
18027,,,none,,,none
18028,,,none,,,none
18029,,,none,,,none
18030,,,none,,,none
18031,,,none,,,none
18032,,,none,,,none
18033,,,none,,,none
18034,,,none,,,none
18035,,,none,,,none
18036,,,none,,,none
18037,,,none,,,none
18038,,,none,,,none
18039,,,none,,,none
18040,,,none,,,none
18041,,,none,,,none
18042,,,none,1039.0,420.0,detected
18043,,,none,1039.0,431.0,detected
18044,,,none,1035.0,442.0,detected
18045,,,none,1031.0,454.0,detected
18046,,,none,1031.0,472.0,detected
18047,,,none,1024.0,491.0,detected
18048,,,none,1020.0,514.0,detected
18049,,,none,1016.0,536.0,detected
18050,,,none,1009.0,559.0,detected
18051,,,none,1009.0,562.0,detected
18052,,,none,1009.0,544.0,detected
18053,,,none,1005.0,529.0,detected
18054,,,none,1001.0,518.0,detected
18055,,,none,998.0,510.0,detected
18056,,,none,994.0,499.0,detected
18057,,,none,994.0,495.0,detected
18058,,,none,994.0,495.0,detected
18059,,,none,986.0,491.0,detected
18060,,,none,986.0,491.0,detected
18061,,,none,982.0,495.0,detected
18062,,,none,971.0,506.0,detected
18063,,,none,960.0,502.0,detected
18064,,,none,949.0,506.0,detected
18065,,,none,934.0,510.0,detected
18066,,,none,922.0,521.0,detected
18067,,,none,908.0,536.0,detected
18068,1001.0,956.0,detected,889.0,551.0,detected
18069,1024.0,881.0,detected,874.0,574.0,detected
18070,1042.0,821.0,detected,851.0,604.0,detected
18071,1058.0,769.0,detected,829.0,638.0,detected
18072,1072.0,731.0,detected,806.0,682.0,detected
18073,1084.0,701.0,detected,780.0,731.0,detected
18074,1095.0,682.0,detected,750.0,795.0,detected
18075,1106.0,664.0,detected,716.0,870.0,detected
18076,1114.0,656.0,detected,682.0,960.0,detected
18077,1121.0,649.0,detected,645.0,1065.0,detected
18078,1129.0,649.0,detected,,,none
18079,1132.0,649.0,detected,,,none
18080,1136.0,652.0,detected,,,none
18081,1144.0,656.0,detected,,,none
18082,1148.0,664.0,detected,,,none
18083,1151.0,641.0,detected,,,none
18084,1159.0,611.0,detected,,,none
18085,1162.0,589.0,detected,,,none
18086,1166.0,566.0,detected,,,none
18087,1170.0,544.0,detected,,,none
18088,1174.0,532.0,detected,,,none
18089,1178.0,518.0,detected,,,none
18090,1178.0,514.0,detected,,,none
18091,1185.0,506.0,detected,,,none
18092,1181.0,488.0,detected,,,none
18093,1174.0,465.0,detected,,,none
18094,1166.0,439.0,detected,,,none
18095,1159.0,420.0,detected,461.0,859.0,detected
18096,1151.0,401.0,detected,521.0,750.0,detected
18097,1144.0,382.0,detected,581.0,652.0,detected
18098,1132.0,364.0,detected,634.0,566.0,detected
18099,1121.0,356.0,detected,679.0,502.0,detected
18100,1110.0,341.0,detected,724.0,446.0,detected
18101,1099.0,334.0,detected,761.0,409.0,detected
18102,1084.0,334.0,detected,795.0,379.0,detected
18103,1069.0,334.0,detected,821.0,352.0,detected
18104,1054.0,341.0,detected,851.0,338.0,detected
18105,1039.0,349.0,detected,874.0,330.0,detected
18106,1024.0,360.0,detected,896.0,326.0,detected
18107,1001.0,379.0,detected,919.0,326.0,detected
18108,979.0,405.0,detected,938.0,326.0,detected
18109,956.0,439.0,detected,956.0,334.0,detected
18110,930.0,480.0,detected,971.0,341.0,detected
18111,904.0,536.0,detected,986.0,356.0,detected
18112,870.0,608.0,detected,1001.0,368.0,detected
18113,836.0,686.0,detected,1009.0,386.0,detected
18114,795.0,780.0,detected,1024.0,401.0,detected
18115,,,none,1031.0,424.0,detected
18116,,,none,1042.0,446.0,detected
18117,,,none,1054.0,469.0,detected
18118,,,none,1061.0,491.0,detected
18119,,,none,1069.0,518.0,detected
18120,,,none,1076.0,544.0,detected
18121,,,none,1084.0,566.0,detected
18122,,,none,1084.0,532.0,detected
18123,,,none,1088.0,506.0,detected
18124,,,none,1091.0,480.0,detected
18125,,,none,1095.0,454.0,detected
18126,,,none,1099.0,439.0,detected
18127,,,none,1106.0,412.0,detected
18128,,,none,1099.0,398.0,detected
18129,,,none,1099.0,379.0,detected
18130,,,none,1095.0,349.0,detected
18131,,,none,1091.0,326.0,detected
18132,,,none,1091.0,304.0,detected
18133,,,none,1084.0,285.0,detected
18134,,,none,1084.0,266.0,detected
18135,,,none,1080.0,244.0,detected
18136,,,none,1076.0,229.0,detected
18137,,,none,1072.0,214.0,detected
18138,641.0,428.0,detected,1069.0,206.0,detected
18139,682.0,371.0,detected,1061.0,195.0,detected
18140,716.0,319.0,detected,1057.5,191.5,inpaint
18141,746.0,289.0,detected,1054.0,188.0,detected
18142,769.0,262.0,detected,1054.0,188.0,detected
18143,791.0,244.0,detected,1048.0,193.5,inpaint
18144,814.0,232.0,detected,1042.0,199.0,detected
18145,829.0,229.0,detected,1039.0,214.0,detected
18146,848.0,229.0,detected,1031.0,232.0,detected
18147,859.0,232.0,detected,1031.0,259.0,detected
18148,874.0,240.0,detected,1024.0,292.0,detected
18149,885.0,251.0,detected,1020.0,334.0,detected
18150,892.0,266.0,detected,1012.0,386.0,detected
18151,904.0,281.0,detected,1009.0,450.0,detected
18152,911.0,300.0,detected,1001.0,529.0,detected
18153,919.0,319.0,detected,994.0,622.0,detected
18154,926.0,341.0,detected,986.0,739.0,detected
18155,934.0,368.0,detected,986.0,730.0,inpaint
18156,941.0,390.0,detected,986.0,721.0,inpaint
18157,945.0,416.0,detected,986.0,712.0,inpaint
18158,941.0,435.0,detected,986.0,703.0,inpaint
18159,941.0,428.0,detected,986.0,694.0,detected
18160,934.0,431.0,detected,990.0,630.0,detected
18161,930.0,439.0,detected,994.0,589.0,detected
18162,919.0,454.0,detected,998.0,551.0,detected
18163,908.0,472.0,detected,1001.0,521.0,detected
18164,900.0,495.0,detected,1005.0,502.0,detected
18165,889.0,525.0,detected,1005.0,491.0,detected
18166,874.0,562.0,detected,1008.5,487.5,inpaint
18167,862.0,608.0,detected,1012.0,484.0,detected
18168,848.0,671.0,detected,1012.0,486.0,inpaint
18169,832.0,742.0,detected,1012.0,488.0,detected
18170,814.0,832.0,detected,1016.0,495.0,detected
18171,791.0,934.0,detected,1020.0,502.0,detected
18172,,,none,1024.0,518.0,detected
18173,,,none,1028.0,532.0,detected
18174,,,none,1028.0,548.0,detected
18175,,,none,1028.0,566.0,detected
18176,,,none,1028.0,581.0,detected
18177,,,none,1031.0,548.0,detected
18178,,,none,1031.0,514.0,detected
18179,,,none,1031.0,491.0,detected
18180,,,none,1031.0,469.0,detected
18181,,,none,1031.0,446.0,detected
18182,,,none,1031.0,428.0,detected
18183,,,none,1028.0,416.0,detected
18184,,,none,1024.0,401.0,detected
18185,,,none,1009.0,390.0,detected
18186,,,none,998.0,379.0,detected
18187,,,none,982.0,371.0,detected
18188,,,none,968.0,364.0,detected
18189,,,none,949.0,360.0,detected
18190,,,none,934.0,360.0,detected
18191,,,none,919.0,360.0,detected
18192,1174.0,251.0,detected,896.0,364.0,detected
18193,1174.0,255.0,detected,881.0,371.0,detected
18194,1189.0,259.0,detected,859.0,382.0,detected
18195,1204.0,259.0,detected,836.0,394.0,detected
18196,1215.0,259.0,detected,810.0,409.0,detected
18197,1226.0,266.0,detected,784.0,439.0,detected
18198,911.0,191.0,detected,754.0,469.0,detected
18199,911.0,191.0,detected,724.0,502.0,detected
18200,911.0,191.0,detected,686.0,544.0,detected
18201,896.0,191.0,detected,656.0,566.0,detected
18202,,,none,,,none
18203,1271.0,281.0,detected,746.0,739.0,detected
18204,1290.0,289.0,detected,759.0,740.5,inpaint
18205,1309.0,292.0,detected,772.0,742.0,detected
18206,,,none,776.0,668.0,detected
18207,1192.0,990.0,detected,780.0,600.0,detected
18208,1208.0,952.0,detected,788.0,536.0,detected
18209,1219.0,911.0,detected,784.0,480.0,detected
18210,1234.0,874.0,detected,788.0,431.0,detected
18211,,,none,791.0,386.0,detected
18212,941.0,195.0,detected,799.0,349.0,detected
18213,945.0,197.0,inpaint,799.0,319.0,detected
18214,949.0,199.0,detected,799.0,289.0,detected
18215,952.0,199.0,detected,806.0,266.0,detected
18216,,,none,810.0,244.0,detected
18217,,,none,814.0,232.0,detected
18218,,,none,814.0,221.0,detected
18219,,,none,818.0,210.0,detected
18220,,,none,821.0,206.0,detected
18221,,,none,821.0,206.0,detected
18222,,,none,821.0,206.0,detected
18223,,,none,821.0,210.0,detected
18224,,,none,821.0,210.0,detected
18225,,,none,829.0,225.0,detected
18226,,,none,836.0,232.0,detected
18227,,,none,836.0,240.0,detected
18228,,,none,836.0,251.0,detected
18229,,,none,829.0,259.0,detected
18230,,,none,829.0,262.0,detected
18231,,,none,829.0,270.0,detected
18232,,,none,832.0,274.0,detected
18233,,,none,832.0,285.0,detected
18234,,,none,832.0,300.0,detected
18235,,,none,829.0,319.0,detected
18236,,,none,829.0,338.0,detected
18237,,,none,825.0,360.0,detected
18238,,,none,821.0,386.0,detected
18239,,,none,821.0,394.0,detected
18240,,,none,825.0,390.0,detected
18241,,,none,829.0,379.0,detected
18242,,,none,836.0,375.0,detected
18243,,,none,840.0,371.0,detected
18244,,,none,844.0,371.0,detected
18245,,,none,848.0,371.0,detected
18246,1132.0,731.0,detected,859.0,382.0,detected
18247,1102.0,671.0,detected,866.0,394.0,detected
18248,1072.0,626.0,detected,874.0,409.0,detected
18249,1050.0,592.0,detected,885.0,428.0,detected
18250,1028.0,570.0,detected,892.0,461.0,detected
18251,1009.0,551.0,detected,904.0,495.0,detected
18252,994.0,544.0,detected,919.0,532.0,detected
18253,979.0,540.0,detected,930.0,581.0,detected
18254,964.0,540.0,detected,949.0,641.0,detected
18255,949.0,544.0,detected,964.0,712.0,detected
18256,938.0,551.0,detected,982.0,799.0,detected
18257,930.0,566.0,detected,1005.0,896.0,detected
18258,919.0,581.0,detected,1028.0,1009.0,detected
18259,911.0,596.0,detected,,,none
18260,904.0,615.0,detected,,,none
18261,900.0,638.0,detected,,,none
18262,892.0,656.0,detected,,,none
18263,889.0,679.0,detected,,,none
18264,885.0,645.0,detected,,,none
18265,881.0,608.0,detected,,,none
18266,878.0,578.0,detected,,,none
18267,874.0,548.0,detected,,,none
18268,870.0,521.0,detected,,,none
18269,866.0,502.0,detected,,,none
18270,866.0,484.0,detected,,,none
18271,866.0,472.0,detected,,,none
18272,866.0,469.0,detected,,,none
18273,870.0,476.0,detected,1125.0,1039.0,detected
18274,874.0,491.0,detected,1084.0,930.0,detected
18275,878.0,518.0,detected,1050.0,844.0,detected
18276,889.0,540.0,detected,1024.0,780.0,detected
18277,896.0,570.0,detected,1001.0,724.0,detected
18278,904.0,604.0,detected,982.0,686.0,detected
18279,911.0,652.0,detected,964.0,656.0,detected
18280,922.0,705.0,detected,952.0,634.0,detected
18281,934.0,769.0,detected,936.5,624.7,inpaint
18282,949.0,848.0,detected,921.0,615.3,inpaint
18283,968.0,934.0,detected,905.5,606.0,inpaint
18284,988.5,924.5,inpaint,890.0,596.7,inpaint
18285,1009.0,915.0,detected,874.5,587.3,inpaint
18286,1028.0,844.0,detected,859.0,578.0,detected
18287,1046.0,784.0,detected,844.0,581.0,detected
18288,1061.0,731.0,detected,825.0,589.0,detected
18289,1076.0,690.0,detected,802.0,600.0,detected
18290,1091.0,652.0,detected,776.0,615.0,detected
18291,1301.0,266.0,detected,754.0,638.0,detected
18292,1290.0,266.0,detected,724.0,664.0,detected
18293,1279.0,266.0,detected,698.0,701.0,detected
18294,1268.0,266.0,detected,729.0,703.7,inpaint
18295,1264.0,259.0,detected,760.0,706.3,inpaint
18296,1256.0,259.0,detected,791.0,709.0,detected
18297,1241.0,262.0,detected,846.0,702.7,inpaint
18298,,,none,901.0,696.3,inpaint
18299,1009.0,720.0,detected,956.0,690.0,detected
18300,960.0,784.0,detected,994.0,694.0,detected
18301,904.0,855.0,detected,1035.0,698.0,detected
18302,836.0,945.0,detected,1065.0,709.0,detected
18303,776.0,1039.0,detected,1099.0,716.0,detected
18304,,,none,1121.0,705.0,detected
18305,,,none,1132.0,664.0,detected
18306,,,none,1144.0,634.0,detected
18307,,,none,1155.0,604.0,detected
18308,,,none,1166.0,581.0,detected
18309,,,none,1174.0,559.0,detected
18310,,,none,1185.0,544.0,detected
18311,,,none,1196.0,529.0,detected
18312,,,none,1204.0,521.0,detected
18313,,,none,1208.0,514.0,detected
18314,,,none,1215.0,510.0,detected
18315,,,none,1222.0,510.0,detected
18316,,,none,1231.5,514.0,inpaint
18317,,,none,1241.0,518.0,detected
18318,,,none,1260.0,529.0,detected
18319,,,none,1294.0,548.0,detected
18320,,,none,1324.0,574.0,detected
18321,,,none,1361.0,604.0,detected
18322,,,none,1391.0,638.0,detected
18323,,,none,1425.0,641.0,detected
18324,,,none,1455.0,634.0,detected
18325,,,none,1481.0,626.0,detected
18326,,,none,1511.0,619.0,detected
18327,,,none,1541.0,619.0,detected
18328,,,none,1564.0,615.0,detected
18329,,,none,1564.0,615.0,detected
18330,,,none,1560.0,615.0,detected
18331,,,none,1556.0,615.0,detected
18332,,,none,1556.0,622.0,detected
18333,,,none,1552.0,630.0,detected
18334,,,none,1549.0,641.0,detected
18335,,,none,1545.0,656.0,detected
18336,,,none,1538.0,671.0,detected
18337,,,none,1534.0,694.0,detected
18338,,,none,1530.0,720.0,detected
18339,,,none,1528.0,744.5,inpaint
18340,,,none,1526.0,769.0,detected
18341,188.0,1046.0,detected,1526.0,758.0,detected
18342,191.0,1016.0,detected,1534.0,746.0,detected
18343,195.0,994.0,detected,1541.0,739.0,detected
18344,199.0,971.0,detected,1541.0,739.0,detected
18345,206.0,949.0,detected,1549.0,739.0,detected
18346,210.0,938.0,detected,1549.0,746.0,detected
18347,218.0,926.0,detected,1556.0,758.0,detected
18348,223.5,924.0,inpaint,1560.0,769.0,detected
18349,229.0,922.0,detected,1564.0,784.0,detected
18350,236.0,926.0,detected,1568.0,802.0,detected
18351,248.0,934.0,detected,1571.0,825.0,detected
18352,255.0,941.0,detected,1575.0,836.0,detected
18353,262.0,952.0,detected,1579.0,832.0,detected
18354,266.0,930.0,detected,1582.0,829.0,detected
18355,274.0,911.0,detected,1590.0,832.0,detected
18356,278.0,896.0,detected,1590.0,832.0,detected
18357,281.0,889.0,detected,1590.0,836.0,detected
18358,292.0,881.0,detected,1586.0,836.0,detected
18359,292.0,881.0,detected,1582.0,836.0,detected
18360,296.0,881.0,detected,1579.0,840.0,detected
18361,300.0,885.0,detected,1571.0,844.0,detected
18362,304.0,892.0,detected,1568.0,851.0,detected
18363,308.0,904.0,detected,1564.0,859.0,detected
18364,311.0,915.0,detected,1560.0,859.0,detected
18365,311.0,922.0,detected,1556.0,851.0,detected
18366,311.0,922.0,detected,1552.0,848.0,detected
18367,311.0,919.0,detected,1549.0,848.0,detected
18368,311.0,919.0,detected,1549.0,848.0,detected
18369,308.0,926.0,detected,1549.0,851.0,detected
18370,308.0,938.0,detected,1541.0,844.0,detected
18371,304.0,938.0,detected,1541.0,840.0,detected
18372,308.0,938.0,detected,1538.0,840.0,detected
18373,304.0,941.0,detected,1534.0,840.0,detected
18374,304.0,949.0,detected,1534.0,840.0,detected
18375,304.0,949.0,detected,1530.0,836.0,detected
18376,300.0,956.0,detected,1526.0,836.0,detected
18377,304.0,956.0,detected,1526.0,832.0,detected
18378,304.0,956.0,detected,1522.0,829.0,detected
18379,300.0,964.0,detected,1519.0,829.0,detected
18380,300.0,968.0,detected,1519.0,829.0,detected
18381,300.0,964.0,detected,1519.0,829.0,detected
18382,296.0,971.0,detected,1511.0,821.0,detected
18383,296.0,975.0,detected,1511.0,821.0,detected
18384,296.0,975.0,detected,,,none
18385,296.0,979.0,detected,,,none
18386,296.0,979.0,detected,,,none
18387,296.0,982.0,detected,,,none
18388,296.0,982.0,detected,,,none
18389,296.0,982.0,detected,,,none
18390,296.0,986.0,detected,,,none
18391,292.0,990.0,detected,,,none
18392,292.0,990.0,detected,,,none
18393,292.0,994.0,detected,,,none
18394,292.0,998.0,detected,,,none
18395,292.0,998.0,detected,,,none
18396,292.0,998.0,detected,,,none
18397,,,none,,,none
18398,,,none,,,none
18399,,,none,,,none
18400,,,none,,,none
18401,,,none,,,none
18402,,,none,,,none
18403,,,none,,,none
18404,,,none,,,none
18405,,,none,,,none
18406,,,none,,,none
18407,,,none,,,none
18408,,,none,,,none
18409,,,none,,,none
18410,,,none,,,none
18411,,,none,,,none
18412,,,none,,,none
18413,,,none,,,none
18414,,,none,,,none
18415,,,none,,,none
18416,,,none,,,none
18417,,,none,,,none
18418,,,none,,,none
18419,,,none,,,none
18420,,,none,,,none
18421,,,none,,,none
18422,,,none,,,none
18423,,,none,,,none
18424,,,none,,,none
18425,,,none,,,none
18426,,,none,,,none
18427,,,none,,,none
18428,,,none,,,none
18429,,,none,,,none
18430,,,none,,,none
18431,,,none,,,none
18432,,,none,,,none
18433,,,none,,,none
18434,,,none,,,none
18435,,,none,,,none
18436,,,none,,,none
18437,,,none,,,none
18438,,,none,,,none
18439,165.0,870.0,detected,1489.0,589.0,detected
18440,169.0,859.0,detected,1489.0,581.0,detected
18441,169.0,848.0,detected,1478.0,570.0,detected
18442,172.0,844.0,detected,1474.0,570.0,detected
18443,172.0,848.0,detected,1470.0,566.0,detected
18444,176.0,848.0,detected,1459.0,566.0,detected
18445,184.0,859.0,detected,1455.0,578.0,detected
18446,188.0,874.0,detected,1444.0,589.0,detected
18447,191.0,892.0,detected,1436.0,604.0,detected
18448,199.0,915.0,detected,1429.0,615.0,detected
18449,206.0,945.0,detected,1425.0,585.0,detected
18450,251.0,866.0,detected,1429.0,555.0,detected
18451,300.0,772.0,detected,1421.0,529.0,detected
18452,352.0,686.0,detected,1414.0,506.0,detected
18453,398.0,619.0,detected,1414.0,488.0,detected
18454,442.0,555.0,detected,1406.0,469.0,detected
18455,488.0,502.0,detected,1399.0,454.0,detected
18456,529.0,454.0,detected,1391.0,442.0,detected
18457,566.0,412.0,detected,1380.0,435.0,detected
18458,604.0,382.0,detected,1370.5,437.0,inpaint
18459,638.0,356.0,detected,1361.0,439.0,detected
18460,668.0,334.0,detected,1346.0,454.0,detected
18461,701.0,319.0,detected,1335.0,469.0,detected
18462,728.0,311.0,detected,1320.0,495.0,detected
18463,754.0,304.0,detected,1301.0,536.0,detected
18464,780.0,300.0,detected,1279.0,589.0,detected
